2010-07-15-08:22:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:22:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:22:00.000-06:00I----- pdweb.http total-webseal	 : 42:57:31.867
2010-07-15-08:23:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:23:00.000-06:00I----- pdweb.http reqs	 : 152219
2010-07-15-08:23:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:23:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:23:00.000-06:00I----- pdweb.http total-worker	 : 43:01:16.180
2010-07-15-08:23:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:23:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:23:00.000-06:00I----- pdweb.http total-webseal	 : 43:00:59.319
2010-07-15-08:24:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:24:00.000-06:00I----- pdweb.http reqs	 : 152382
2010-07-15-08:24:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:24:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:24:00.000-06:00I----- pdweb.http total-worker	 : 43:01:52.335
2010-07-15-08:24:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:24:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:24:00.000-06:00I----- pdweb.http total-webseal	 : 43:01:35.459
2010-07-15-08:25:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:25:00.000-06:00I----- pdweb.http reqs	 : 152548
2010-07-15-08:25:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:25:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:25:00.000-06:00I----- pdweb.http total-worker	 : 43:05:20.277
2010-07-15-08:25:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:25:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:25:00.000-06:00I----- pdweb.http total-webseal	 : 43:05:03.380
2010-07-15-08:26:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:26:00.000-06:00I----- pdweb.http reqs	 : 152712
2010-07-15-08:26:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:26:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:26:00.000-06:00I----- pdweb.http total-worker	 : 43:08:40.688
2010-07-15-08:26:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:26:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:26:00.000-06:00I----- pdweb.http total-webseal	 : 43:08:23.773
2010-07-15-08:27:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:27:00.000-06:00I----- pdweb.http reqs	 : 152877
2010-07-15-08:27:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:27:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:27:00.000-06:00I----- pdweb.http total-worker	 : 43:11:34.422
2010-07-15-08:27:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:27:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:27:00.000-06:00I----- pdweb.http total-webseal	 : 43:11:17.490
2010-07-15-08:28:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:28:00.000-06:00I----- pdweb.http reqs	 : 153045
2010-07-15-08:28:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:28:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:28:00.000-06:00I----- pdweb.http total-worker	 : 43:15:02.498
2010-07-15-08:28:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:28:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:28:00.000-06:00I----- pdweb.http total-webseal	 : 43:14:45.550
2010-07-15-08:29:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:29:00.000-06:00I----- pdweb.http reqs	 : 153204
2010-07-15-08:29:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:29:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:29:00.000-06:00I----- pdweb.http total-worker	 : 43:15:38.718
2010-07-15-08:29:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:29:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:29:00.000-06:00I----- pdweb.http total-webseal	 : 43:15:21.750
2010-07-15-08:30:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:30:00.000-06:00I----- pdweb.http reqs	 : 153368
2010-07-15-08:30:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:30:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:30:00.000-06:00I----- pdweb.http total-worker	 : 43:19:05.645
2010-07-15-08:30:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:30:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:30:00.000-06:00I----- pdweb.http total-webseal	 : 43:18:48.656
2010-07-15-08:31:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:31:00.000-06:00I----- pdweb.http reqs	 : 153536
2010-07-15-08:31:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:31:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:31:00.000-06:00I----- pdweb.http total-worker	 : 43:22:30.480
2010-07-15-08:31:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:31:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:31:00.000-06:00I----- pdweb.http total-webseal	 : 43:22:13.471
2010-07-15-08:32:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:32:00.000-06:00I----- pdweb.http reqs	 : 153699
2010-07-15-08:32:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:32:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:32:00.000-06:00I----- pdweb.http total-worker	 : 43:25:26.978
2010-07-15-08:32:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:32:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:32:00.000-06:00I----- pdweb.http total-webseal	 : 43:25:09.947
2010-07-15-08:33:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:33:00.000-06:00I----- pdweb.http reqs	 : 153865
2010-07-15-08:33:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:33:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:33:00.000-06:00I----- pdweb.http total-worker	 : 43:28:52.985
2010-07-15-08:33:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:33:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:33:00.000-06:00I----- pdweb.http total-webseal	 : 43:28:35.938
2010-07-15-08:34:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:34:00.000-06:00I----- pdweb.http reqs	 : 154028
2010-07-15-08:34:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:34:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:34:00.000-06:00I----- pdweb.http total-worker	 : 43:29:30.586
2010-07-15-08:34:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:34:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:34:00.000-06:00I----- pdweb.http total-webseal	 : 43:29:13.519
2010-07-15-08:35:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:35:00.000-06:00I----- pdweb.http reqs	 : 154194
2010-07-15-08:35:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:35:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:35:00.000-06:00I----- pdweb.http total-worker	 : 43:32:57.265
2010-07-15-08:35:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:35:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:35:00.000-06:00I----- pdweb.http total-webseal	 : 43:32:40.182
2010-07-15-08:36:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:36:00.000-06:00I----- pdweb.http reqs	 : 154360
2010-07-15-08:36:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:36:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:36:00.000-06:00I----- pdweb.http total-worker	 : 43:36:23.239
2010-07-15-08:36:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:36:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:36:00.000-06:00I----- pdweb.http total-webseal	 : 43:36:06.144
2010-07-15-08:37:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:37:00.000-06:00I----- pdweb.http reqs	 : 154525
2010-07-15-08:37:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:37:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:37:00.000-06:00I----- pdweb.http total-worker	 : 43:39:25.553
2010-07-15-08:37:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:37:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:37:00.000-06:00I----- pdweb.http total-webseal	 : 43:39:08.444
2010-07-15-08:38:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:38:00.000-06:00I----- pdweb.http reqs	 : 154692
2010-07-15-08:38:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:38:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:38:00.000-06:00I----- pdweb.http total-worker	 : 43:40:04.186
2010-07-15-08:38:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:38:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:38:00.000-06:00I----- pdweb.http total-webseal	 : 43:39:47.062
2010-07-15-08:39:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:39:00.000-06:00I----- pdweb.http reqs	 : 154852
2010-07-15-08:39:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:39:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:39:00.000-06:00I----- pdweb.http total-worker	 : 43:43:32.162
2010-07-15-08:39:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:39:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:39:00.000-06:00I----- pdweb.http total-webseal	 : 43:43:15.015
2010-07-15-08:40:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:40:00.000-06:00I----- pdweb.http reqs	 : 155020
2010-07-15-08:40:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:40:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:40:00.000-06:00I----- pdweb.http total-worker	 : 43:46:56.470
2010-07-15-08:40:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:40:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:40:00.000-06:00I----- pdweb.http total-webseal	 : 43:46:39.311
2010-07-15-08:41:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:41:00.000-06:00I----- pdweb.http reqs	 : 155186
2010-07-15-08:41:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:41:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:41:00.000-06:00I----- pdweb.http total-worker	 : 43:50:22.404
2010-07-15-08:41:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:41:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:41:00.000-06:00I----- pdweb.http total-webseal	 : 43:50:05.223
2010-07-15-08:42:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:42:00.000-06:00I----- pdweb.http reqs	 : 155349
2010-07-15-08:42:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:42:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:42:00.000-06:00I----- pdweb.http total-worker	 : 43:53:19.742
2010-07-15-08:42:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:42:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:42:00.000-06:00I----- pdweb.http total-webseal	 : 43:53:02.550
2010-07-15-08:43:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:43:00.000-06:00I----- pdweb.http reqs	 : 155515
2010-07-15-08:43:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:43:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:43:00.000-06:00I----- pdweb.http total-worker	 : 43:56:46.994
2010-07-15-08:43:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:43:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:43:00.000-06:00I----- pdweb.http total-webseal	 : 43:56:29.783
2010-07-15-08:44:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:44:00.000-06:00I----- pdweb.http reqs	 : 155678
2010-07-15-08:44:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:44:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:44:00.000-06:00I----- pdweb.http total-worker	 : 43:57:24.508
2010-07-15-08:44:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:44:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:44:00.000-06:00I----- pdweb.http total-webseal	 : 43:57:07.285
2010-07-15-08:45:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:45:00.000-06:00I----- pdweb.http reqs	 : 155844
2010-07-15-08:45:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:45:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:45:00.000-06:00I----- pdweb.http total-worker	 : 44:00:53.635
2010-07-15-08:45:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:45:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:45:00.000-06:00I----- pdweb.http total-webseal	 : 44:00:36.395
2010-07-15-08:46:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:46:00.000-06:00I----- pdweb.http reqs	 : 156008
2010-07-15-08:46:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:46:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:46:00.000-06:00I----- pdweb.http total-worker	 : 44:04:11.303
2010-07-15-08:46:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:46:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:46:00.000-06:00I----- pdweb.http total-webseal	 : 44:03:54.045
2010-07-15-08:47:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:47:00.000-06:00I----- pdweb.http reqs	 : 156173
2010-07-15-08:47:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:47:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:47:00.000-06:00I----- pdweb.http total-worker	 : 44:07:05.493
2010-07-15-08:47:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:47:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:47:00.000-06:00I----- pdweb.http total-webseal	 : 44:06:48.220
2010-07-15-08:48:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:48:00.000-06:00I----- pdweb.http reqs	 : 156341
2010-07-15-08:48:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:48:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:48:00.000-06:00I----- pdweb.http total-worker	 : 44:10:28.888
2010-07-15-08:48:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:48:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:48:00.000-06:00I----- pdweb.http total-webseal	 : 44:10:11.593
2010-07-15-08:49:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:49:00.000-06:00I----- pdweb.http reqs	 : 156500
2010-07-15-08:49:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:49:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:49:00.000-06:00I----- pdweb.http total-worker	 : 44:11:03.722
2010-07-15-08:49:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:49:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:49:00.000-06:00I----- pdweb.http total-webseal	 : 44:10:46.409
2010-07-15-08:50:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:50:00.000-06:00I----- pdweb.http reqs	 : 156668
2010-07-15-08:50:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:50:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:50:00.000-06:00I----- pdweb.http total-worker	 : 44:14:31.781
2010-07-15-08:50:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:50:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:50:00.000-06:00I----- pdweb.http total-webseal	 : 44:14:14.446
2010-07-15-08:51:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:51:00.000-06:00I----- pdweb.http reqs	 : 156834
2010-07-15-08:51:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:51:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:51:00.000-06:00I----- pdweb.http total-worker	 : 44:17:53.200
2010-07-15-08:51:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:51:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:51:00.000-06:00I----- pdweb.http total-webseal	 : 44:17:35.841
2010-07-15-08:52:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:52:00.000-06:00I----- pdweb.http reqs	 : 156997
2010-07-15-08:52:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:52:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:52:00.000-06:00I----- pdweb.http total-worker	 : 44:20:51.131
2010-07-15-08:52:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:52:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:52:00.000-06:00I----- pdweb.http total-webseal	 : 44:20:33.755
2010-07-15-08:53:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:53:00.000-06:00I----- pdweb.http reqs	 : 157164
2010-07-15-08:53:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:53:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:53:00.000-06:00I----- pdweb.http total-worker	 : 44:21:29.163
2010-07-15-08:53:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:53:00.000-06:00I----- pdweb.http avg-webseal	 : 1.015
2010-07-15-08:53:00.000-06:00I----- pdweb.http total-webseal	 : 44:21:11.773
2010-07-15-08:54:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:54:00.000-06:00I----- pdweb.http reqs	 : 157328
2010-07-15-08:54:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:54:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:54:00.000-06:00I----- pdweb.http total-worker	 : 44:24:59.642
2010-07-15-08:54:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:54:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:54:00.000-06:00I----- pdweb.http total-webseal	 : 44:24:42.237
2010-07-15-08:55:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:55:00.000-06:00I----- pdweb.http reqs	 : 157490
2010-07-15-08:55:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:55:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:55:00.000-06:00I----- pdweb.http total-worker	 : 44:28:38.959
2010-07-15-08:55:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:55:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:55:00.000-06:00I----- pdweb.http total-webseal	 : 44:28:21.530
2010-07-15-08:56:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:56:00.000-06:00I----- pdweb.http reqs	 : 157658
2010-07-15-08:56:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:56:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:56:00.000-06:00I----- pdweb.http total-worker	 : 44:32:07.848
2010-07-15-08:56:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:56:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:56:00.000-06:00I----- pdweb.http total-webseal	 : 44:31:50.399
2010-07-15-08:57:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:57:00.000-06:00I----- pdweb.http reqs	 : 157822
2010-07-15-08:57:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:57:00.000-06:00I----- pdweb.http avg-worker	 : 1.015
2010-07-15-08:57:00.000-06:00I----- pdweb.http total-worker	 : 44:32:15.100
2010-07-15-08:57:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:57:00.000-06:00I----- pdweb.http avg-webseal	 : 1.015
2010-07-15-08:57:00.000-06:00I----- pdweb.http total-webseal	 : 44:31:57.637
2010-07-15-08:58:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:58:00.000-06:00I----- pdweb.http reqs	 : 157987
2010-07-15-08:58:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:58:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-08:58:00.000-06:00I----- pdweb.http total-worker	 : 44:38:42.810
2010-07-15-08:58:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:58:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-08:58:00.000-06:00I----- pdweb.http total-webseal	 : 44:38:25.329
2010-07-15-08:59:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-08:59:00.000-06:00I----- pdweb.http reqs	 : 158150
2010-07-15-08:59:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-08:59:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-08:59:00.000-06:00I----- pdweb.http total-worker	 : 44:39:19.804
2010-07-15-08:59:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-08:59:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-08:59:00.000-06:00I----- pdweb.http total-webseal	 : 44:39:02.305
2010-07-15-09:00:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-09:00:00.000-06:00I----- pdweb.http reqs	 : 158316
2010-07-15-09:00:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-09:00:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-09:00:00.000-06:00I----- pdweb.http total-worker	 : 44:42:49.254
2010-07-15-09:00:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-09:00:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-09:00:00.000-06:00I----- pdweb.http total-webseal	 : 44:42:31.737
2010-07-15-09:01:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-09:01:00.000-06:00I----- pdweb.http reqs	 : 158482
2010-07-15-09:01:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-09:01:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-09:01:00.000-06:00I----- pdweb.http total-worker	 : 44:46:13.100
2010-07-15-09:01:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-09:01:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-09:01:00.000-06:00I----- pdweb.http total-webseal	 : 44:45:55.564
2010-07-15-09:02:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-09:02:00.000-06:00I----- pdweb.http reqs	 : 158647
2010-07-15-09:02:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-09:02:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-09:02:00.000-06:00I----- pdweb.http total-worker	 : 44:49:11.469
2010-07-15-09:02:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-09:02:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-09:02:00.000-06:00I----- pdweb.http total-webseal	 : 44:48:53.913
2010-07-15-09:03:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-09:03:00.000-06:00I----- pdweb.http reqs	 : 158813
2010-07-15-09:03:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-09:03:00.000-06:00I----- pdweb.http avg-worker	 : 1.017
2010-07-15-09:03:00.000-06:00I----- pdweb.http total-worker	 : 44:52:38.348
2010-07-15-09:03:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-09:03:00.000-06:00I----- pdweb.http avg-webseal	 : 1.017
2010-07-15-09:03:00.000-06:00I----- pdweb.http total-webseal	 : 44:52:20.773
2010-07-15-09:04:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
2010-07-15-09:04:00.000-06:00I----- pdweb.http reqs	 : 158976
2010-07-15-09:04:00.000-06:00I----- pdweb.http max-worker	 : 3:24.972
2010-07-15-09:04:00.000-06:00I----- pdweb.http avg-worker	 : 1.016
2010-07-15-09:04:00.000-06:00I----- pdweb.http total-worker	 : 44:53:13.444
2010-07-15-09:04:00.000-06:00I----- pdweb.http max-webseal	 : 3:24.972
2010-07-15-09:04:00.000-06:00I----- pdweb.http avg-webseal	 : 1.016
2010-07-15-09:04:00.000-06:00I----- pdweb.http total-webseal	 : 44:52:55.851
2010-07-15-09:05:00.000-06:00I----- HPDRA0387I   pdweb.http statistics report
