2010-07-14-16:27:00.000-06:00I----- HPDRA0386I   pdweb.authn statistics report (partial period commencing 2010-07-14-16:27:00.000-06:00I-----)
2010-07-15-06:24:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:24:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:24:00.000-06:00I----- pdweb.authn max	 : 0.058
2010-07-15-06:24:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:24:00.000-06:00I----- pdweb.authn total	 : 39.371
2010-07-15-06:25:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:25:00.000-06:00I----- pdweb.authn pass	 : 16554
2010-07-15-06:25:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:25:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:25:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:25:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:25:00.000-06:00I----- pdweb.authn total	 : 39.477
2010-07-15-06:26:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:26:00.000-06:00I----- pdweb.authn pass	 : 16574
2010-07-15-06:26:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:26:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:26:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:26:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:26:00.000-06:00I----- pdweb.authn total	 : 39.521
2010-07-15-06:27:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:27:00.000-06:00I----- pdweb.authn pass	 : 16594
2010-07-15-06:27:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:27:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:27:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:27:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:27:00.000-06:00I----- pdweb.authn total	 : 39.573
2010-07-15-06:28:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:28:00.000-06:00I----- pdweb.authn pass	 : 16615
2010-07-15-06:28:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:28:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:28:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:28:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:28:00.000-06:00I----- pdweb.authn total	 : 39.626
2010-07-15-06:29:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:29:00.000-06:00I----- pdweb.authn pass	 : 16636
2010-07-15-06:29:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:29:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:29:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:29:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:29:00.000-06:00I----- pdweb.authn total	 : 39.677
2010-07-15-06:30:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:30:00.000-06:00I----- pdweb.authn pass	 : 16657
2010-07-15-06:30:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:30:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:30:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:30:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:30:00.000-06:00I----- pdweb.authn total	 : 39.737
2010-07-15-06:31:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:31:00.000-06:00I----- pdweb.authn pass	 : 16677
2010-07-15-06:31:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:31:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:31:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:31:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:31:00.000-06:00I----- pdweb.authn total	 : 39.787
2010-07-15-06:32:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:32:00.000-06:00I----- pdweb.authn pass	 : 16698
2010-07-15-06:32:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:32:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:32:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:32:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:32:00.000-06:00I----- pdweb.authn total	 : 39.836
2010-07-15-06:33:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:33:00.000-06:00I----- pdweb.authn pass	 : 16718
2010-07-15-06:33:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:33:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:33:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:33:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:33:00.000-06:00I----- pdweb.authn total	 : 39.875
2010-07-15-06:34:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:34:00.000-06:00I----- pdweb.authn pass	 : 16738
2010-07-15-06:34:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:34:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:34:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:34:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:34:00.000-06:00I----- pdweb.authn total	 : 39.919
2010-07-15-06:35:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:35:00.000-06:00I----- pdweb.authn pass	 : 16758
2010-07-15-06:35:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:35:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:35:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:35:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:35:00.000-06:00I----- pdweb.authn total	 : 39.975
2010-07-15-06:36:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:36:00.000-06:00I----- pdweb.authn pass	 : 16779
2010-07-15-06:36:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:36:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:36:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:36:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:36:00.000-06:00I----- pdweb.authn total	 : 40.023
2010-07-15-06:37:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:37:00.000-06:00I----- pdweb.authn pass	 : 16799
2010-07-15-06:37:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:37:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:37:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:37:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:37:00.000-06:00I----- pdweb.authn total	 : 40.072
2010-07-15-06:38:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:38:00.000-06:00I----- pdweb.authn pass	 : 16820
2010-07-15-06:38:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:38:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:38:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:38:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:38:00.000-06:00I----- pdweb.authn total	 : 40.124
2010-07-15-06:39:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:39:00.000-06:00I----- pdweb.authn pass	 : 16841
2010-07-15-06:39:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:39:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:39:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:39:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:39:00.000-06:00I----- pdweb.authn total	 : 40.174
2010-07-15-06:40:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:40:00.000-06:00I----- pdweb.authn pass	 : 16861
2010-07-15-06:40:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:40:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:40:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:40:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:40:00.000-06:00I----- pdweb.authn total	 : 40.238
2010-07-15-06:41:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:41:00.000-06:00I----- pdweb.authn pass	 : 16881
2010-07-15-06:41:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:41:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:41:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:41:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:41:00.000-06:00I----- pdweb.authn total	 : 40.285
2010-07-15-06:42:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:42:00.000-06:00I----- pdweb.authn pass	 : 16901
2010-07-15-06:42:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:42:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:42:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:42:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:42:00.000-06:00I----- pdweb.authn total	 : 40.330
2010-07-15-06:43:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:43:00.000-06:00I----- pdweb.authn pass	 : 16922
2010-07-15-06:43:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:43:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:43:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:43:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:43:00.000-06:00I----- pdweb.authn total	 : 40.376
2010-07-15-06:44:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:44:00.000-06:00I----- pdweb.authn pass	 : 16943
2010-07-15-06:44:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:44:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:44:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:44:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:44:00.000-06:00I----- pdweb.authn total	 : 40.417
2010-07-15-06:45:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:45:00.000-06:00I----- pdweb.authn pass	 : 16963
2010-07-15-06:45:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:45:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:45:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:45:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:45:00.000-06:00I----- pdweb.authn total	 : 40.459
2010-07-15-06:46:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:46:00.000-06:00I----- pdweb.authn pass	 : 16984
2010-07-15-06:46:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:46:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:46:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:46:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:46:00.000-06:00I----- pdweb.authn total	 : 40.510
2010-07-15-06:47:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:47:00.000-06:00I----- pdweb.authn pass	 : 17004
2010-07-15-06:47:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:47:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:47:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:47:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:47:00.000-06:00I----- pdweb.authn total	 : 40.560
2010-07-15-06:48:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:48:00.000-06:00I----- pdweb.authn pass	 : 17024
2010-07-15-06:48:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:48:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:48:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:48:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:48:00.000-06:00I----- pdweb.authn total	 : 40.602
2010-07-15-06:49:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:49:00.000-06:00I----- pdweb.authn pass	 : 17045
2010-07-15-06:49:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:49:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:49:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:49:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:49:00.000-06:00I----- pdweb.authn total	 : 40.647
2010-07-15-06:50:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:50:00.000-06:00I----- pdweb.authn pass	 : 17065
2010-07-15-06:50:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:50:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:50:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:50:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:50:00.000-06:00I----- pdweb.authn total	 : 40.697
2010-07-15-06:51:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:51:00.000-06:00I----- pdweb.authn pass	 : 17085
2010-07-15-06:51:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:51:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:51:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:51:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:51:00.000-06:00I----- pdweb.authn total	 : 40.743
2010-07-15-06:52:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:52:00.000-06:00I----- pdweb.authn pass	 : 17106
2010-07-15-06:52:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:52:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:52:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:52:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:52:00.000-06:00I----- pdweb.authn total	 : 40.791
2010-07-15-06:53:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:53:00.000-06:00I----- pdweb.authn pass	 : 17126
2010-07-15-06:53:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:53:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:53:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:53:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:53:00.000-06:00I----- pdweb.authn total	 : 40.832
2010-07-15-06:54:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:54:00.000-06:00I----- pdweb.authn pass	 : 17147
2010-07-15-06:54:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:54:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:54:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:54:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:54:00.000-06:00I----- pdweb.authn total	 : 40.871
2010-07-15-06:55:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:55:00.000-06:00I----- pdweb.authn pass	 : 17167
2010-07-15-06:55:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:55:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:55:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:55:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:55:00.000-06:00I----- pdweb.authn total	 : 40.920
2010-07-15-06:56:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:56:00.000-06:00I----- pdweb.authn pass	 : 17187
2010-07-15-06:56:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:56:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:56:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:56:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:56:00.000-06:00I----- pdweb.authn total	 : 40.965
2010-07-15-06:57:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:57:00.000-06:00I----- pdweb.authn pass	 : 17207
2010-07-15-06:57:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:57:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:57:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:57:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:57:00.000-06:00I----- pdweb.authn total	 : 41.012
2010-07-15-06:58:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:58:00.000-06:00I----- pdweb.authn pass	 : 17228
2010-07-15-06:58:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:58:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:58:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:58:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:58:00.000-06:00I----- pdweb.authn total	 : 41.058
2010-07-15-06:59:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-06:59:00.000-06:00I----- pdweb.authn pass	 : 17248
2010-07-15-06:59:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-06:59:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-06:59:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-06:59:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-06:59:00.000-06:00I----- pdweb.authn total	 : 41.103
2010-07-15-07:00:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:00:00.000-06:00I----- pdweb.authn pass	 : 17269
2010-07-15-07:00:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:00:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:00:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:00:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:00:00.000-06:00I----- pdweb.authn total	 : 41.158
2010-07-15-07:01:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:01:00.000-06:00I----- pdweb.authn pass	 : 17289
2010-07-15-07:01:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:01:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:01:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:01:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:01:00.000-06:00I----- pdweb.authn total	 : 41.201
2010-07-15-07:02:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:02:00.000-06:00I----- pdweb.authn pass	 : 17310
2010-07-15-07:02:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:02:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:02:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:02:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:02:00.000-06:00I----- pdweb.authn total	 : 41.264
2010-07-15-07:03:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:03:00.000-06:00I----- pdweb.authn pass	 : 17330
2010-07-15-07:03:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:03:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:03:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:03:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:03:00.000-06:00I----- pdweb.authn total	 : 41.307
2010-07-15-07:04:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:04:00.000-06:00I----- pdweb.authn pass	 : 17351
2010-07-15-07:04:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:04:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:04:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:04:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:04:00.000-06:00I----- pdweb.authn total	 : 41.357
2010-07-15-07:05:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:05:00.000-06:00I----- pdweb.authn pass	 : 17371
2010-07-15-07:05:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:05:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:05:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:05:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:05:00.000-06:00I----- pdweb.authn total	 : 41.429
2010-07-15-07:06:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:06:00.000-06:00I----- pdweb.authn pass	 : 17391
2010-07-15-07:06:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:06:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:06:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:06:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:06:00.000-06:00I----- pdweb.authn total	 : 41.473
2010-07-15-07:07:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:07:00.000-06:00I----- pdweb.authn pass	 : 17412
2010-07-15-07:07:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:07:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:07:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:07:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:07:00.000-06:00I----- pdweb.authn total	 : 41.527
2010-07-15-07:08:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:08:00.000-06:00I----- pdweb.authn pass	 : 17433
2010-07-15-07:08:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:08:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:08:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:08:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:08:00.000-06:00I----- pdweb.authn total	 : 41.575
2010-07-15-07:09:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:09:00.000-06:00I----- pdweb.authn pass	 : 17454
2010-07-15-07:09:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:09:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:09:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:09:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:09:00.000-06:00I----- pdweb.authn total	 : 41.618
2010-07-15-07:10:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:10:00.000-06:00I----- pdweb.authn pass	 : 17474
2010-07-15-07:10:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:10:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:10:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:10:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:10:00.000-06:00I----- pdweb.authn total	 : 41.661
2010-07-15-07:11:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:11:00.000-06:00I----- pdweb.authn pass	 : 17495
2010-07-15-07:11:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:11:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:11:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:11:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:11:00.000-06:00I----- pdweb.authn total	 : 41.706
2010-07-15-07:12:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:12:00.000-06:00I----- pdweb.authn pass	 : 17515
2010-07-15-07:12:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:12:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:12:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:12:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:12:00.000-06:00I----- pdweb.authn total	 : 41.770
2010-07-15-07:13:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:13:00.000-06:00I----- pdweb.authn pass	 : 17535
2010-07-15-07:13:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:13:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:13:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:13:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:13:00.000-06:00I----- pdweb.authn total	 : 41.815
2010-07-15-07:14:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:14:00.000-06:00I----- pdweb.authn pass	 : 17556
2010-07-15-07:14:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:14:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:14:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:14:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:14:00.000-06:00I----- pdweb.authn total	 : 41.859
2010-07-15-07:15:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:15:00.000-06:00I----- pdweb.authn pass	 : 17576
2010-07-15-07:15:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:15:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-15-07:15:00.000-06:00I----- pdweb.authn max	 : 0.059
2010-07-15-07:15:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-15-07:15:00.000-06:00I----- pdweb.authn total	 : 41.910
2010-07-15-07:16:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-15-07:16:00.000-06:00I----- pdweb.authn pass	 : 17596
2010-07-15-07:16:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-15-07:16:00.000-06:00I----- pdweb.authn pwd exp	 : 0
